Log_ID,Date,Equipment_ID,Equipment_Type,Purchase_Date,Owner_Farm_ID,Operator_ID,Operator_Name,Experience_Years,Field_ID,Field_Name,Area_Acres,Hours_Used,Fuel_Liters,Maintenance_Type,Maintenance_Cost,Part_Replaced,Breakdown_Probability,Risk_Category
LOG-06416,2024-02-29,EQ-094,Harvester,2015-08-21,FARM-09,OP-040,Charles Wilson,2.0,FLD-012,River Field,258.49,3.1,10.4,None,0.0,None,0.84,High
LOG-04007,"December 01, 2022",,Planter,2017-02-18,FARM-02,OP-002,James Hernandez,11.0,,River Field,208.98,9.3,46.8,None,0.0,None,0.58,Medium
LOG-00433,2024-08-26,EQ-072,Planter,2017-02-18,FARM-02,OP-050,Michael Smith,4.0,FLD-020,West Field,220.65,8.9,42.9,None,0.0,None,0.11,
LOG-02192,2024-01-03,EQ-015,Tractor,2019-03-31,FARM-02,OP-038,Grace Gonzalez,,FLD-008,West Field,,8.3,65.9,None,0.0,None,0.17,Low
LOG-05560,2023-10-26,EQ-078,Harvester,2017-02-23,FARM-04,OP-043,Sarah Brown,1.0,FLD-006,North Field,264.76,1.7,8.5,None,0.0,None,0.16,Low
LOG-05868,2024-01-29,EQ-018,Tractor,2015-07-07,FARM-04,OP-027,Emily Johnson,5.0,FLD-001,Sunny Field,222.94,4.5,32.5,None,0.0,None,0.15,Low
LOG-06487,17-11-2024,EQ-078,Harvester,2017-02-23,FARM-04,OP-014,John Hernandez,18.0,FLD-012,River Field,258.49,,29.1,Routine,557.23,None,0.81,High
LOG-05286,2022-12-27,EQ-023,Harvester,2022-07-08,FARM-05,OP-022,Robert Hernandez,14.0,FLD-020,West Field,220.65,4.8,16.8,None,0.0,None,0.35,Medium
LOG-04623,2022-10-30,EQ-050,Harvester,2021-01-18,,OP-011,Sophia Jones,6.0,FLD-012,River Field,258.49,8.2,26.4,Inspection,369.35,None,0.11,Low
LOG-02927,2024-01-11,EQ-057,Harvester,2016-06-09,FARM-08,OP-001,William Anderson,9.0,FLD-007,Golden Field,346.56,1.6,7.8,Routine,940.83,None,0.18,Low
LOG-01721,2024-09-03,EQ-014,Sprayer,2015-06-27,FARM-08,OP-005,,3.0,FLD-011,South Field,362.68,7.7,28.5,None,0.0,None,0.49,Medium
LOG-00605,2022-03-23,EQ-072,Planter,2017-02-18,FARM-02,OP-046,Michael Garcia,17.0,FLD-001,Sunny Field,222.94,3.7,20.9,None,0.0,None,0.4,Medium
LOG-05519,2022-11-18,EQ-047,Sprayr,2020-08-12,,OP-024,William Gonzalez,5.0,FLD-008,West Field,188.47,11.0,44.3,None,,None,0.5,
LOG-02865,2022-01-11,EQ-029,Sprayer,2019-07-02,FARM-05,OP-021,Chloe Jones,2.0,FLD-003,Golden Field,66.67,8.6,46.0,None,0.0,None,0.77,High
LOG-04237,,EQ-016,Sprayer,2022-01-18,,OP-010,Robert Anderson,8.0,FLD-005,North Field,357.3,-2.6,14.1,None,0.0,None,0.8,High
LOG-01078,2022-04-18,EQ-092,Tractor,,FARM-10,OP-014,John Hernandez,18.0,FLD-008,West Field,188.47,11.2,,None,0.0,None,0.72,High
LOG-04462,2023/09/01,EQ-048,Tractor,2022-01-05,FARM-05,OP-004,David Hernandez,10.0,FLD-008,West Field,188.47,3.7,22.8,None,0.0,None,0.53,Medium
LOG-05820,2024-11-13,EQ-068,Sprayr,2015-10-18,FARM-09,OP-050,Michael Smith,4.0,,River Field,208.98,1.1,7.1,Routine,531.66,None,0.2,Low
LOG-02700,28-07-2023,EQ-098,Harvester,2021-06-29,FARM-10,OP-048,William Smith,4.0,FLD-012,River Field,258.49,5.7,30.3,Repair,569.25,Tire,0.11,Low
LOG-04174,2023-02-03,EQ-076,,2015-09-06,FARM-07,OP-019,James Lopez,11.0,FLD-007,Golden Field,346.56,11.9,60.1,None,0.0,None,0.5,Medium
LOG-03327,2023-05-28,,Harvester,2023-05-10,FARM-09,OP-031,Alice Anderson,12.0,FLD-001,Sunny Field,222.94,5.3,25.9,None,0.0,None,0.39,Medium
LOG-06348,05-06-2024,EQ-059,Planter,2017-05-17,FARM-09,OP-050,Michael Smith,4.0,FLD-013,Valley Field,169.83,4.1,25.4,None,0.0,None,0.81,High
LOG-04455,2023-09-19,EQ-076,Tractor,2015-09-06,FARM-07,OP-016,David Jones,4.0,FLD-002,Hill Field,223.83,5.7,40.1,Routine,62.63,None,0.57,Medium
LOG-06214,2023/08/31,EQ-088,Planter,2018-03-14,FARM-07,OP-017,Emily Lopez,18.0,FLD-005,North Field,357.3,7.7,5590.0,Inspection,336.42,None,0.5,Medium
LOG-05922,2022-12-11,EQ-093,Planter,2020-08-21,FARM-09,OP-041,Chloe Brown,7.0,FLD-012,River Field,258.49,9.2,32.1,None,0.0,None,0.74,High
LOG-01500,2022-02-16,EQ-077,,2023-12-24,FARM-02,OP-037,John Williams,,FLD-014,River Field,281.66,4.6,19.5,None,0.0,None,0.47,Medium
LOG-01508,2024-01-15,EQ-093,Planter,2020-08-21,FARM-09,OP-050,,4.0,FLD-002,Hill Field,223.83,-5.4,41.2,None,0.0,None,0.44,Medium
LOG-00905,2024-03-16,EQ-022,,2019-02-25,FARM-06,OP-028,Alice Wilson,12.0,FLD-002,Hill Field,223.83,9.4,59.2,None,0.0,None,0.89,High
LOG-06561,2024-03-08,,Harvester,2015-08-21,FARM-09,OP-018,David Jones,10.0,FLD-019,North Field,158.9,10.0,61.1,None,0.0,None,0.64,
LOG-06241,2023-03-23,EQ-053,Sprayer,2018-06-13,FARM-04,OP-044,James Miller,11.0,FLD-002,Hill Field,223.83,6.6,41.1,Inspection,1145.82,None,0.19,Low
LOG-03593,"September 09, 2024",EQ-047,Sprayer,2020-08-12,FARM-03,OP-022,,14.0,FLD-001,Sunny Field,222.94,7.1,55.8,None,0.0,None,0.53,Medium
LOG-06209,2023-03-22,EQ-007,Tractor,2021-04-17,FARM-04,OP-050,Michael Smith,4.0,FLD-014,River Field,281.66,5.8,37.6,None,0.0,None,0.34,Medium
LOG-04435,2022-02-15,EQ-021,Planter,2022-02-16,FARM-06,OP-019,James Lopez,11.0,FLD-015,West Field,216.02,4.1,23.1,Repair,1405.6,Belt,0.07,Low
LOG-04230,2023-11-07,EQ-020,Tractor,2019-04-06,FARM-05,OP-029,David Miller,5.0,FLD-015,West Field,216.02,4.3,29.4,None,0.0,,0.5,Medium
LOG-01407,2022-02-17,EQ-042,Planter,2020-12-07,FARM-05,OP-028,Alice Wilson,12.0,FLD-017,East Field,311.6,4.3,22.8,Routine,1455.43,None,0.57,Medium
LOG-03412,2022-03-08,EQ-080,Harvester,2018-02-14,FARM-08,OP-038,Grace Gonzalez,8.0,FLD-002,Hill Field,223.83,8.1,26.2,,0.0,None,0.73,High
LOG-01546,"November 07, 2022",EQ-100,Planter,2022-05-16,FARM-10,OP-047,Charles Hernandez,18.0,FLD-014,River Field,281.66,10.6,63.1,None,0.0,None,0.56,Medium
LOG-04095,2023-04-29,EQ-014,Sprayer,2015-06-27,FARM-08,OP-017,Emily Lopez,,FLD-002,Hill Field,223.83,4.0,23.3,None,0.0,None,0.56,Medium
LOG-03129,2024-07-19,EQ-005,Tractor,2015-05-03,FARM-02,OP-018,David Jones,10.0,FLD-003,Golden Field,66.67,8.8,39.9,None,0.0,None,0.35,Medium
LOG-04707,2022-05-16,EQ-037,Sprayer,2017-06-17,FARM-03,OP-007,Emily Johnson,18.0,FLD-020,West Field,220.65,6.3,44.2,None,0.0,None,0.06,Low
LOG-01821,"October 11, 2023",EQ-031,Sprayer,2017-05-20,FARM-08,OP-010,Robert Anderson,8.0,FLD-001,Sunny Field,222.94,9.4,36.3,None,0.0,None,0.39,Medium
LOG-00255,,EQ-046,Harvester,2020-02-02,FARM-01,OP-036,Jessica Anderson,,FLD-003,Golden Field,66.67,10.5,32.1,None,0.0,None,0.77,High
LOG-06312,,EQ-097,Planter,2016-05-06,FARM-10,OP-005,Daniel Garcia,3.0,FLD-014,River Field,281.66,3.5,16.6,,0.0,None,0.64,Medium
LOG-00222,2023-05-01,EQ-074,Sprayer,2019-10-01,FARM-07,OP-039,Michael Williams,,FLD-011,South Field,362.68,4.3,16.0,None,0.0,None,0.23,Low
LOG-03746,2024-04-03,EQ-018,,2015-07-07,,OP-035,Sarah Wilson,6.0,FLD-005,North Field,,9.9,74.8,Inspection,1337.69,None,0.25,Low
LOG-02088,2024/12/08,,Planter,2016-07-28,FARM-07,OP-034,Grace Martinez,5.0,FLD-004,Sunny Field,103.14,6.2,20.5,None,0.0,None,0.14,Low
LOG-02416,2024-01-04,EQ-015,Tractor,2019-03-31,FARM-02,OP-041,Chloe Brown,7.0,FLD-019,North Field,,2.5,16.2,None,0.0,None,0.21,Low
LOG-04764,2024-01-27,EQ-094,Harvester,2015-08-21,FARM-09,OP-016,David Jones,4.0,FLD-002,Hill Field,223.83,5.4,28.5,Routine,1195.05,None,0.13,Low
LOG-03245,2024-09-03,EQ-018,Tractor,2015-07-07,FARM-04,OP-021,Chloe Jones,2.0,FLD-011,South Field,362.68,6.3,23.7,None,0.0,None,0.6,Medium
LOG-01481,2022-06-06,EQ-073,Tractor,2022-05-23,FARM-07,OP-030,Alice Jones,12.0,FLD-002,,223.83,4.6,14.7,None,0.0,None,,High
LOG-05846,2023-03-12,EQ-032,Plntr,2022-03-18,FARM-08,OP-004,David Hernandez,10.0,FLD-018,River Field,208.98,4.7,17.2,None,0.0,None,0.04,Low
LOG-02699,2024-08-03,EQ-082,Tractor,2015-07-27,FARM-09,OP-003,Sarah Jones,13.0,FLD-020,West Field,220.65,2.8,18.7,Routine,478.67,None,0.3,Medium
LOG-03659,2023-03-20,EQ-094,Harvester,2015-08-21,FARM-09,OP-007,,18.0,FLD-002,Hill Field,223.83,7.6,41.3,None,0.0,None,0.5,Medium
LOG-05096,2022-08-10,EQ-045,Tractor,2018-04-17,FARM-07,OP-015,Laura Anderson,4.0,FLD-014,River Field,281.66,2.4,12.0,None,0.0,None,0.4,Medium
LOG-02264,2024-07-24,EQ-016,Sprayer,2022-01-18,FARM-10,OP-030,,12.0,FLD-016,Valley Field,341.89,4.2,,None,0.0,None,0.49,Medium
LOG-05199,2024-03-10,EQ-011,Harvester,2017-05-31,FARM-06,OP-012,Daniel Wilson,18.0,FLD-011,South Field,362.68,6.3,23.2,Routine,1050.69,None,0.83,High
LOG-00377,2023-08-09,EQ-014,Sprayer,2015-06-27,FARM-08,OP-037,John Williams,11.0,FLD-004,Sunny Field,103.14,10.5,77.7,None,0.0,None,0.27,Low
LOG-00756,22-09-2024,EQ-084,Harvester,2019-07-23,FARM-08,OP-042,Daniel Garcia,10.0,FLD-011,South Field,362.68,7.5,48.6,None,0.0,None,0.45,Medium
LOG-00292,2022-10-19,EQ-087,Tractor,2019-05-19,FARM-05,,Grace Rodriguez,1.0,FLD-016,Valley Field,341.89,7.4,32.1,None,0.0,None,0.45,Medium
LOG-05707,21-11-2023,EQ-032,Planter,2022-03-18,FARM-08,OP-017,Emily Lopez,18.0,FLD-019,North Field,158.9,4.2,15.4,,0.0,None,0.38,Medium
LOG-03572,2023/09/11,EQ-044,Sprayer,2023-08-15,FARM-06,OP-008,James Rodriguez,9.0,FLD-001,Sunny Field,222.94,7.0,52.4,None,0.0,None,0.58,Medium
LOG-00189,2024-12-27,EQ-041,Planter,2019-04-13,FARM-10,OP-012,Daniel Wilson,18.0,FLD-015,West Field,216.02,4.8,22.9,None,0.0,None,0.72,High
LOG-01617,2024-04-08,EQ-026,Planter,2018-01-10,FARM-09,OP-006,John Davis,20.0,FLD-003,Golden Field,66.67,10.4,38.8,None,0.0,,0.36,Medium
LOG-03906,2023-03-31,EQ-086,Tractor,2016-11-05,FARM-07,OP-035,Sarah Wilson,6.0,FLD-008,West Field,188.47,3.9,24.0,None,0.0,None,0.75,High
LOG-03304,2023/10/10,EQ-008,,2017-06-21,FARM-08,OP-011,Sophia Jones,6.0,FLD-020,West Field,220.65,6.5,34.2,None,0.0,None,0.24,Low
LOG-03894,"January 16, 2023",EQ-002,Harvester,2017-07-03,FARM-03,OP-032,James Hernandez,8.0,FLD-018,River Field,208.98,7.1,38.6,None,0.0,None,0.06,Low
LOG-00502,2023-01-23,EQ-070,Harvester,2021-01-17,FARM-03,OP-027,Emily Johnson,5.0,FLD-009,South Field,474.95,1.1,7.4,Routine,807.68,None,0.52,Medium
LOG-01169,2023-06-28,EQ-064,Tractor,2018-10-16,FARM-01,OP-043,Sarah Brown,1.0,FLD-012,River Field,258.49,9.9,64.9,Routine,53.16,None,0.92,High
LOG-02389,2024-11-07,EQ-020,Tractr,2019-04-06,FARM-05,OP-010,Robert Anderson,8.0,FLD-006,North Field,264.76,1.2,4.2,None,0.0,None,0.26,Low
LOG-02032,2024-11-08,EQ-076,Tractor,2015-09-06,FARM-07,OP-050,Michael Smith,4.0,FLD-010,Hill Field,315.35,4.0,30.0,None,0.0,None,0.83,High
LOG-03039,"November 09, 2023",EQ-055,Tractor,2015-12-17,FARM-08,OP-020,James Hernandez,9.0,FLD-005,North Field,357.3,9.4,67.6,None,0.0,,0.55,Medium
LOG-04085,2022-03-09,EQ-024,Tractor,2021-10-31,FARM-03,OP-027,Emily Johnson,5.0,FLD-005,,357.3,8.1,61.4,None,0.0,None,0.59,Medium
LOG-06476,2022-08-19,EQ-016,Sprayer,2022-01-18,FARM-10,OP-002,James Hernandez,11.0,FLD-001,Sunny Field,222.94,-4.3,25.6,None,0.0,None,0.12,Low
LOG-00673,2022-11-02,EQ-001,Tractor,2015-04-13,FARM-05,OP-049,Michael Williams,19.0,FLD-005,North Field,357.3,6.0,26.7,None,0.0,None,0.45,Medium
LOG-03933,2022-10-17,EQ-094,Harvester,2015-08-21,FARM-09,OP-050,Michael Smith,4.0,FLD-018,River Field,208.98,4.3,14.1,None,0.0,None,,Medium
LOG-02459,2023-05-31,EQ-020,Tractor,2019-04-06,FARM-05,OP-023,,1.0,FLD-004,Sunny Field,103.14,8.6,33.5,None,0.0,None,0.88,High
LOG-01154,2022-08-06,EQ-100,Planter,2022-05-16,FARM-10,OP-050,Michael Smith,4.0,FLD-019,North Field,158.9,8.9,57.3,None,0.0,None,0.26,Low
LOG-01184,2022-09-14,EQ-012,Tractor,2016-01-15,FARM-07,OP-034,,5.0,FLD-013,,169.83,9.2,46.0,Routine,618.82,None,0.82,High
LOG-02155,07-09-2023,EQ-068,Sprayer,2015-10-18,FARM-09,OP-018,David Jones,10.0,FLD-016,Valley Field,341.89,3.2,16.0,Repair,335.0,Filter,0.56,Medium
LOG-05481,29-08-2022,EQ-098,Harvester,2021-06-29,FARM-10,OP-045,Michael Wilson,3.0,FLD-006,North Field,264.76,4.4,23.9,Routine,656.34,None,0.11,
LOG-01783,2024-02-17,EQ-081,Harvstr,2015-11-05,FARM-08,OP-007,Emily Johnson,18.0,FLD-015,West Field,216.02,9.2,38.7,,0.0,None,0.04,Low
LOG-00217,2022-02-16,EQ-094,Harvester,2015-08-21,FARM-09,OP-015,Laura Anderson,4.0,FLD-001,,222.94,11.8,62.7,None,0.0,None,0.43,Medium
LOG-05232,,EQ-002,Harvester,2017-07-03,FARM-03,OP-019,James Lopez,11.0,FLD-012,River Field,258.49,2.4,12.9,None,0.0,None,0.39,Medium
LOG-00422,2022-05-01,EQ-022,Harvester,2019-02-25,FARM-06,OP-008,James Rodriguez,,FLD-005,North Field,357.3,11.8,85.2,Repair,1371.28,Tire,0.8,High
LOG-05600,2022-11-14,EQ-040,Planter,2021-09-08,FARM-02,OP-016,David Jones,4.0,FLD-019,North Field,158.9,4.9,36.3,None,0.0,None,0.58,Medium
LOG-04634,2024-06-25,EQ-022,Harvester,2019-02-25,FARM-06,,Alice Jones,12.0,FLD-020,West Field,220.65,3.7,24.5,None,0.0,None,0.56,
LOG-03667,2024-12-01,EQ-052,Planter,2015-03-21,FARM-02,OP-039,Michael Williams,4.0,FLD-015,West Field,216.02,9.4,55.6,None,0.0,None,0.37,Medium
LOG-00507,2023-03-16,EQ-090,Sprayer,2017-06-10,FARM-01,OP-011,Sophia Jones,6.0,FLD-004,Sunny Field,103.14,6.6,45.7,None,0.0,None,0.61,Medium
LOG-03899,"December 13, 2024",EQ-079,Planter,2016-07-28,FARM-07,OP-018,David Jones,10.0,FLD-013,Valley Field,169.83,9.4,36.5,None,0.0,None,0.16,Low
LOG-03651,2023-09-28,EQ-045,Tractor,,FARM-07,OP-046,Michael Garcia,17.0,FLD-008,West Field,188.47,7.7,32.9,None,0.0,,0.08,Low
LOG-05397,"March 10, 2023",EQ-093,Planter,2020-08-21,FARM-09,OP-036,Jessica Anderson,14.0,FLD-001,Sunny Field,222.94,-5.9,22.8,None,0.0,None,0.77,High
LOG-04166,2022-08-31,EQ-075,Planter,2023-03-06,FARM-01,OP-044,James Miller,11.0,FLD-013,Valley Field,169.83,1.5,5.9,Inspection,312.75,None,0.31,Medium
LOG-04507,2022-02-25,EQ-020,Tractor,2019-04-06,FARM-05,OP-016,David Jones,4.0,FLD-001,Sunny Field,222.94,7.1,33.4,None,0.0,None,0.86,High
LOG-01198,2023-12-25,EQ-036,Planter,,FARM-07,OP-037,John Williams,,FLD-012,River Field,258.49,2.0,7.8,None,0.0,None,0.26,Low
LOG-03621,2024-09-02,EQ-078,Harvester,2017-02-23,FARM-04,OP-025,Michael Williams,15.0,FLD-012,River Field,258.49,2.2,16.5,,0.0,None,0.84,High
LOG-03479,2022-06-16,EQ-030,Tractor,2017-05-14,FARM-10,OP-023,Michael Smith,1.0,FLD-007,Golden Field,346.56,11.3,52.1,None,0.0,None,0.78,High
LOG-04314,2022-10-02,EQ-086,Tractor,2016-11-05,FARM-07,OP-038,Grace Gonzalez,8.0,FLD-015,,216.02,8.7,48.1,None,0.0,None,0.11,Low
LOG-06202,2022-04-13,EQ-031,Sprayer,2017-05-20,FARM-08,,Robert Anderson,8.0,FLD-011,South Field,362.68,9.5,47.1,None,0.0,None,0.19,Low
LOG-04377,2022-12-31,EQ-076,,2015-09-06,FARM-07,OP-043,Sarah Brown,1.0,FLD-007,Golden Field,346.56,6.3,45.5,None,0.0,None,0.94,High
LOG-00348,2022-02-27,EQ-095,,2017-01-31,FARM-02,OP-045,Michael Wilson,3.0,FLD-012,River Field,258.49,8.7,41.4,None,0.0,None,0.15,
LOG-06264,22-09-2023,EQ-032,Planter,2022-03-18,FARM-08,OP-050,Michael Smith,4.0,FLD-018,River Field,208.98,10.7,78.5,None,0.0,None,0.57,Medium
LOG-00334,2022-03-24,EQ-091,Tractor,2023-05-22,,OP-045,Michael Wilson,3.0,FLD-020,West Field,220.65,3.4,24.8,Repair,1081.18,Engine,0.4,Medium
LOG-04199,2023-01-20,EQ-073,Tractor,2022-05-23,FARM-07,OP-008,James Rodriguez,9.0,FLD-005,North Field,357.3,6.4,27.3,None,0.0,None,0.59,
LOG-03956,2024-02-16,EQ-004,Tractor,2021-08-15,FARM-07,OP-013,Laura Martinez,17.0,FLD-019,North Field,158.9,10.5,42.3,None,0.0,None,0.86,High
LOG-06115,2024-05-18,EQ-048,,2022-01-05,FARM-05,,Sophia Jones,6.0,FLD-020,West Field,220.65,3.8,23.3,Repair,189.24,Belt,0.14,Low
LOG-05387,2024-03-04,EQ-084,Harvester,2019-07-23,FARM-08,OP-005,Daniel Garcia,,FLD-014,River Field,281.66,1.1,5.4,None,0.0,None,0.4,Medium
LOG-06551,2023-11-18,EQ-020,Tractor,2019-04-06,FARM-05,OP-008,James Rodriguez,9.0,FLD-007,Golden Field,346.56,4.3,19.8,None,0.0,None,0.98,High
LOG-04694,2024-07-28,EQ-047,Sprayer,2020-08-12,FARM-03,OP-050,Michael Smith,4.0,FLD-011,South Field,362.68,10.9,59.2,None,0.0,None,0.56,Medium
LOG-01881,2024-06-10,EQ-075,Planter,2023-03-06,FARM-01,OP-016,David Jones,,FLD-016,Valley Field,341.89,5.5,42.1,None,0.0,None,0.67,Medium
LOG-00747,2024-01-19,EQ-007,Tractor,2021-04-17,FARM-04,OP-008,James Rodriguez,9.0,FLD-013,Valley Field,169.83,6.1,19.5,None,0.0,None,0.65,Medium
LOG-05014,2023-05-20,EQ-097,Planter,2016-05-06,FARM-10,OP-013,Laura Martinez,17.0,FLD-016,Valley Field,341.89,7.6,36.7,Inspection,1386.77,None,0.88,High
LOG-03222,2023-11-14,EQ-019,Sprayer,2015-11-23,FARM-04,OP-020,James Hernandez,9.0,FLD-013,Valley Field,169.83,3.9,29.0,None,0.0,None,0.98,High
LOG-03289,2023-12-06,EQ-005,Tractor,2015-05-03,FARM-02,OP-020,James Hernandez,9.0,FLD-017,East Field,311.6,10.4,35.9,None,0.0,None,0.16,Low
LOG-01703,2023-11-30,EQ-010,Planter,2018-10-25,FARM-05,OP-001,William Anderson,9.0,FLD-001,Sunny Field,222.94,10.6,64.5,Inspection,957.88,None,,High
LOG-03690,2023-08-01,EQ-051,Tractor,2021-09-19,FARM-06,OP-040,Charles Wilson,2.0,FLD-011,South Field,362.68,4.3,16.2,Repair,1208.9,Engine,0.69,Medium
LOG-02446,2023-05-26,EQ-045,Tractor,2018-04-17,FARM-07,OP-049,Michael Williams,19.0,FLD-011,South Field,362.68,10.9,35.8,None,0.0,None,0.37,Medium
LOG-06028,2023-01-02,EQ-062,Planter,2020-10-20,FARM-08,OP-024,William Gonzalez,5.0,FLD-013,Valley Field,169.83,6.0,40.8,None,,None,0.82,High
LOG-00260,"February 16, 2023",EQ-039,Tractor,2016-09-18,FARM-03,OP-021,Chloe Jones,,FLD-020,West Field,,6.3,24.5,None,0.0,None,0.32,Medium
LOG-01512,2023-11-09,EQ-038,Planter,2016-01-08,FARM-01,OP-045,Michael Wilson,,FLD-015,West Field,216.02,9.7,63.0,None,0.0,,0.59,Medium
LOG-03232,2024/11/14,EQ-069,Harvester,2018-02-14,FARM-08,OP-042,Daniel Garcia,10.0,FLD-001,Sunny Field,222.94,9.7,33.1,None,0.0,None,0.67,Medium
LOG-01651,2023-10-05,EQ-074,Sprayer,2019-10-01,FARM-07,OP-035,Sarah Wilson,6.0,FLD-006,North Field,264.76,9.1,51.6,Routine,489.27,None,0.19,Low
LOG-02996,2022-09-18,EQ-087,Tractor,2019-05-19,FARM-05,OP-003,Sarah Jones,13.0,FLD-012,River Field,258.49,8.1,45.6,None,0.0,None,0.67,Medium
LOG-03879,2023-07-28,EQ-088,Planter,2018-03-14,FARM-07,OP-017,Emily Lopez,18.0,FLD-020,,220.65,5.9,29.1,None,0.0,None,0.58,Medium
LOG-00600,2023-06-14,EQ-027,Harvester,2022-09-05,FARM-06,,Sarah Wilson,6.0,FLD-017,East Field,311.6,7.0,42.8,None,0.0,None,0.69,Medium
LOG-00046,2023-07-06,EQ-074,Sprayer,2019-10-01,FARM-07,OP-038,Grace Gonzalez,8.0,FLD-001,Sunny Field,222.94,7.3,49.8,Inspection,,None,0.44,Medium
LOG-05242,2024-10-17,EQ-015,Tractor,2019-03-31,FARM-02,OP-047,,18.0,,Valley Field,169.83,9.8,58.9,None,0.0,,0.25,Low
LOG-06732,2023-11-29,EQ-095,Tractor,2017-01-31,FARM-02,,Daniel Wilson,18.0,FLD-010,Hill Field,315.35,3.3,25.2,None,0.0,None,0.84,High
LOG-06471,2024-10-15,EQ-096,Tractor,2022-07-28,FARM-04,OP-005,,3.0,FLD-014,River Field,281.66,4.3,28.5,None,0.0,None,0.72,High
LOG-06707,2022-07-25,EQ-016,Sprayer,2022-01-18,,OP-041,Chloe Brown,7.0,FLD-012,River Field,258.49,3.3,16.9,None,0.0,None,0.2,
LOG-05008,2023-01-11,EQ-096,Tractor,2022-07-28,FARM-04,OP-044,James Miller,11.0,FLD-003,Golden Field,66.67,8.5,29.2,None,0.0,None,0.64,Medium
LOG-01193,2023/03/18,,Tractor,2016-01-15,FARM-07,OP-046,Michael Garcia,17.0,FLD-008,West Field,188.47,9.9,62.1,None,0.0,None,0.17,Low
LOG-04372,2024-03-20,EQ-069,Harvester,2018-02-14,FARM-08,OP-032,James Hernandez,8.0,FLD-014,River Field,281.66,11.0,49.6,None,0.0,None,0.7,High
LOG-02575,"March 15, 2024",EQ-049,Harvester,2016-09-18,FARM-06,OP-019,James Lopez,11.0,FLD-008,West Field,188.47,11.5,69.8,,0.0,None,0.83,High
LOG-04933,2023-02-16,EQ-089,Planter,2016-09-26,FARM-04,,William Gonzalez,5.0,FLD-003,Golden Field,66.67,6.2,34.8,None,0.0,None,0.22,Low
LOG-02795,2023-09-23,EQ-015,Tractor,2019-03-31,FARM-02,OP-001,William Anderson,9.0,FLD-017,East Field,311.6,4.7,30.5,None,0.0,None,0.83,High
LOG-00427,2022-04-22,EQ-050,Harvester,2021-01-18,FARM-09,OP-010,Robert Anderson,8.0,FLD-018,River Field,208.98,1.1,8.4,None,0.0,None,0.47,Medium
LOG-01353,"February 05, 2022",EQ-023,Harvester,2022-07-08,FARM-05,OP-029,David Miller,5.0,FLD-015,,216.02,5.8,30.9,None,0.0,None,0.48,Medium
LOG-00806,16-10-2024,EQ-060,,2022-12-30,FARM-05,OP-013,Laura Martinez,17.0,FLD-010,Hill Field,315.35,6.4,27.6,None,0.0,None,0.85,High
LOG-00411,2024-05-03,EQ-007,Tractor,2021-04-17,FARM-04,OP-045,,,FLD-004,Sunny Field,103.14,5.9,21.3,None,,None,0.7,High
LOG-04739,2023-09-10,EQ-054,Tractor,2017-09-13,FARM-10,OP-027,Emily Johnson,5.0,FLD-018,River Field,208.98,11.8,68.8,None,0.0,None,,High
LOG-03530,2024-04-27,EQ-029,Sprayer,2019-07-02,FARM-05,OP-021,Chloe Jones,2.0,FLD-016,Valley Field,341.89,5.9,41.9,Routine,1057.03,None,0.52,Medium
LOG-00439,2024-09-16,EQ-071,Planter,2017-09-22,FARM-08,OP-028,Alice Wilson,12.0,FLD-019,North Field,158.9,11.2,77.3,None,0.0,None,0.69,Medium
LOG-02224,2023-09-27,EQ-034,Harvester,2023-05-10,FARM-09,OP-033,Emily Garcia,18.0,FLD-006,North Field,264.76,2.4,15.3,None,0.0,None,0.24,Low
LOG-00435,2022-04-04,EQ-048,Tractor,2022-01-05,FARM-05,OP-045,Michael Wilson,3.0,FLD-004,Sunny Field,103.14,10.9,59.5,None,0.0,None,0.74,
LOG-04554,2022/05/06,EQ-087,Tractor,2019-05-19,FARM-05,OP-018,David Jones,10.0,FLD-006,North Field,264.76,2.6,11.5,None,0.0,None,0.75,High
LOG-01189,2024-09-17,EQ-073,Tractor,2022-05-23,FARM-07,OP-003,Sarah Jones,13.0,FLD-019,,158.9,1.5,6.9,None,0.0,None,0.02,Low
LOG-01673,2023-12-08,EQ-063,Tractor,2017-10-12,FARM-04,OP-040,Charles Wilson,2.0,FLD-009,South Field,474.95,11.8,73.0,None,0.0,None,0.89,High
LOG-03537,2024-03-18,EQ-043,Tractor,2022-08-18,FARM-02,OP-040,Charles Wilson,2.0,FLD-010,Hill Field,315.35,11.7,79.5,None,0.0,None,0.27,Low
LOG-02099,2024-10-01,EQ-079,Planter,2016-07-28,FARM-07,OP-025,Michael Williams,15.0,FLD-013,Valley Field,169.83,2.6,20.3,None,0.0,None,0.93,High
LOG-04726,2023-07-20,EQ-091,Tractor,2023-05-22,FARM-06,OP-045,Michael Wilson,3.0,FLD-019,North Field,158.9,4.4,31.2,None,0.0,None,0.3,Medium
LOG-04731,2023-12-05,EQ-055,Tractor,2015-12-17,FARM-08,OP-032,James Hernandez,8.0,FLD-005,North Field,357.3,10.9,73.2,None,0.0,None,0.69,Medium
LOG-02299,2024-06-26,EQ-006,Harvester,2017-08-10,FARM-09,,James Hernandez,8.0,FLD-004,Sunny Field,103.14,8.7,62.8,None,0.0,None,0.55,Medium
